### name of eos: 1D/NS/Microscopic/Bombaci/with_crust 
### link: https://compose.obspm.fr/eos/121 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
0.86673	1.583965017940996	0.35757	1.0152999999999996
0.87243	1.5915775477688752	0.36424000000000006	1.0242999999999998
0.8781299999999999	1.5992848439297145	0.37098	1.0333999999999999
0.88383	1.6071077017073416	0.37781000000000003	1.0426
0.88953	1.6149202387777815	0.38472	1.0517999999999998
0.8952299999999999	1.6227226522793026	0.39170999999999995	1.061
0.90093	1.6306372304174572	0.39879	1.0702999999999998
0.90664	1.6385114268066705	0.40594	1.0795999999999997
0.91234	1.6464037529868252	0.41317999999999994	1.0889000000000002
0.91804	1.654394144046011	0.4205	1.0983
0.92374	1.6624807846363694	0.4279	1.1077999999999997
0.92944	1.6705543122740574	0.43538	1.1172999999999997
0.93514	1.678625660328935	0.44295	1.1268
0.94084	1.686801156413418	0.45061	1.1364
0.94654	1.6950683542164091	0.45835000000000004	1.1461
0.95224	1.7033205914475342	0.46617000000000003	1.1558
0.95794	1.7115685742322064	0.47408	1.1655
0.96364	1.7199161512598065	0.48207999999999995	1.1753
0.96935	1.7282302573889718	0.49016000000000004	1.1850999999999998
0.97505	1.7366596584790523	0.49833	1.195
0.98075	1.745082844761662	0.50659	1.2049
0.98645	1.7535911602209944	0.51493	1.2149
0.99215	1.7621025046615932	0.52337	1.2248999999999997
0.99785	1.7706969985468757	0.53189	1.235
1.0036	1.7791948983658827	0.5405	1.2450999999999999
1.0093	1.7878727831170118	0.5492	1.2552999999999999
1.015	1.7965517241379312	0.558	1.2655
1.0207	1.8052121093367297	0.56688	1.2756999999999998
1.0264	1.8140588464536243	0.57585	1.2860999999999998
1.0321	1.8227981784710783	0.5849099999999999	1.2964
1.0378	1.831730583927539	0.5940700000000001	1.3069000000000002
1.0435	1.8405558217537132	0.6033200000000001	1.3172999999999997
1.0492	1.849466260007625	0.61266	1.3278
1.0549	1.8584605175846052	0.62209	1.3384
1.0606	1.8674523854422025	0.63162	1.349
1.0663	1.8765263059176591	0.64124	1.3597000000000001
1.072	1.8855876865671646	0.65095	1.3704000000000005
1.0777	1.8947387955831863	0.66076	1.3812
1.0834	1.903885914712941	0.67067	1.392
1.0891	1.9131117436415388	0.6806699999999999	1.4028999999999998
1.0948	1.9223237120935333	0.69076	1.4138000000000004
1.1005	1.93163107678328	0.7009600000000001	1.4247999999999996
1.1062	1.9410052431748326	0.7112400000000001	1.4358999999999997
1.1119	1.9503822286176815	0.72163	1.447
1.1176	1.9597440944881885	0.7321099999999999	1.4580999999999993
1.1233	1.9691978990474495	0.7427	1.4693
1.129	1.9787245349867137	0.75338	1.4805999999999995
1.1347	1.9882435886137306	0.76416	1.4919000000000004
1.1404	1.9977464047702556	0.77503	1.5031999999999996
1.1461	2.007337928627519	0.78601	1.5145999999999997
1.1518	2.0170081611390867	0.7970900000000001	1.5261
1.1575	2.026669546436285	0.8082699999999998	1.5375999999999999
1.1632	2.0364081843191197	0.81955	1.5492000000000001
1.1689	2.046222944648815	0.83093	1.5608999999999997
1.1746	2.0560275838583344	0.84241	1.5726
1.1803	2.065830721003135	0.854	1.5842999999999998
1.186	2.075699831365936	0.8656799999999998	1.5961000000000003
1.1917	2.085659142401611	0.8774799999999999	1.608
