### name of eos: 1D/NS/RMF/FSU2R 
### link: https://compose.obspm.fr/eos/214 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
0.67608297	1.37764151154	0.18382782492920158	0.7475721397880508
0.69183099	1.39014255	0.1924722864997191	0.7692714101079055
0.70794576	1.40279473929	0.2014222781428704	0.7916803096877906
0.72443599	1.4155958352000002	0.2106858281937661	0.814822742119223
0.74131024	1.42854375315	0.22027124193935518	0.838722870558772
0.75857759	1.4416365306299999	0.2301871381449666	0.8634060269162999
0.77624714	1.4548723553700003	0.24044234202827217	0.888898162892754
0.79432821	1.4682494526599998	0.2510460168662862	0.9152259426986111
0.81283051	1.4817662449800002	0.2620076077706878	0.9424172048371906
0.83176374	1.4954211641999997	0.27333688683568014	0.9705002135744658
0.85113806	1.5092128206000002	0.285043923335044	0.9995045489175682
0.87096357	1.5231399183599998	0.29713910734201954	1.0294602735623146
0.89125097	1.53720122739	0.3096332605667934	1.0603988244297347
0.91201085	1.55139563967	0.32253738867902854	1.0923522673427022
0.9332543	1.56572213169	0.335862982527281	1.1253539294775776
0.95499259	1.58017975506	0.3496219181557431	1.1594380387945722
0.97723722	1.59476773041	0.3638263844708478	1.1946399989407301
1.0	1.6094852220300002	0.37848901	1.2309962120300002
1.023293	1.6243316101799998	0.39362282223091	1.2685443441450124
1.0471286	1.63930627512	0.409241270675496	1.3073232141621243
1.0715193	1.65440866284	0.42535817699485506	1.3473726353253979
1.0964782	1.66963832262	0.44198796113274197	1.3887340615046548
1.1220185	1.68499491642	0.45914539795437503	1.4314500706748188
1.1481535	1.7004780592500002	0.4768456234462701	1.475564211954825
1.1748976	1.71608752575	0.49510466839424	1.5211224469993732
1.2022644	1.73182308117	0.5139384913636921	1.5681707462253092
1.2302688	1.74768463161	0.5333640305870401	1.6167578439222365
1.2589254	1.7636721113400002	0.5533985280460321	1.6669330901915222
1.2882496	1.77978539829	0.5740598672300801	1.7187479602028537
1.3182567	1.7960246239200002	0.595366448544555	1.7722550453029653
1.3489629	1.8123897788399999	0.6173373446220211	1.827509227372344
1.3803843	1.82888103207	0.639992086865661	1.8845665763715638
1.4125375	1.84549855263	0.6633509027433749	1.943485009042224
1.4454398	1.86224250015	0.6874347631382699	2.004324663830046
1.4791085	1.8791130905999998	0.71226508274321	2.06714706202452
1.5135612	1.8961107747000003	0.737863991037504	2.132015708450358
1.5488166	1.9132356933	0.764254583621886	2.198996617873663
1.5848932	1.9304883159000004	0.791460352659504	2.268157451889859
1.6218101	1.9478690180999998	0.819505719795613	2.3395679272360494
1.6595869	1.9653783632999997	0.8484157409883761	2.4133004442877444
1.6982437	1.9830164454	0.878216398822518	2.489428786574426
1.7378008	2.0007842034	0.90893420391964	2.5680301853762426
1.7782794	2.018681919	0.940597024120452	2.6491834475897167
1.819701	2.0367102495	0.9732331606233601	2.7329705171020398
1.8620871	2.0548697582999997	1.006871665715781	2.8194748033947667
1.9054607	2.0731611027	1.0415431491519338	2.9087838568115796
1.9498446	2.0915849399999997	1.077278553843822	3.000987046856501
1.9952623	2.1101418336	1.1141099540180872	3.096176494216866
2.0417378	2.1288325347000003	1.152070623932574	3.1944472320342285
2.0892961	2.1476577944999997	1.19119462132776	3.2958984328556915
2.1379621	2.1666183641999996	1.2315173310330532	3.400630616790543
2.1877615	2.1857149949999997	1.2730748906940952	3.5087482253395974
2.2387211	2.204948532	1.3159049273404648	3.62035987566196
2.2908678	2.2243197264	1.3600460150751241	3.735576423039446
2.3442287	2.2438294233000002	1.405537664324607	3.8545116676797013
2.3988328	2.2634784677999997	1.4524213673809838	3.9772850232714
2.4547088	2.2832677989	1.500739344778432	4.104018213938028
2.5118864	2.3031982617	1.5505353279583358	4.234837062109535
2.5703957	2.3232707013000002	1.601853995483778	4.369871025073728
2.6302681	2.3434862444999998	1.6547420626280158	4.509255049069134
2.6915348	2.3638458303	1.7092471435794439	4.6531261705079
2.7542286	2.3843502098999996	1.7654186683252797	4.8016268721973026
2.818383	2.4050004162	1.82330784408966	4.954904443921345
2.8840315	2.4257975759999995	1.88296645839659	5.1131101634110525
2.9512093	2.4467428161	1.944449194222639	5.27640095935987
3.0199516	2.4678369815999996	2.0078114389142083	5.444936802207882
3.0902953	2.4890811993	2.0731107574820564	5.618885174033099
3.1622777	2.510476596	2.140406508420092	5.7984176474826175
